Date,Meal,Canteen_Section,Food_Category,Waste_Weight_kg,Unit_Price_per_kg,Cost_Loss
2025-08-05,Dinner,A,Vegetables,0.11,3.0,0.33
2025-06-20,Lunch,A,Rice,4.18,2.0,8.36
2025-07-11,Lunch,D,Meat,0.25,8.0,2.0
2025-06-25,Dinner,D,Rice,2.34,2.0,4.68
2025-07-29,Dinner,A,Soup,4.22,1.5,6.33
2025-08-03,Breakfast,B,Vegetables,1.6,3.0,4.8
2025-07-23,Dinner,A,Rice,4.82,2.0,9.64
2025-07-20,Lunch,D,Meat,3.45,8.0,27.6
2025-07-05,Lunch,A,Rice,1.31,2.0,2.62
2025-06-12,Dinner,A,Vegetables,2.9,3.0,8.7
2025-07-30,Breakfast,D,Rice,2.23,2.0,4.46
2025-07-11,Lunch,B,Rice,4.87,2.0,9.74
2025-07-20,Lunch,B,Meat,2.69,8.0,21.52
2025-07-15,Dinner,B,Rice,4.09,2.0,8.18
2025-07-22,Dinner,A,Rice,4.24,2.0,8.48
2025-06-20,Dinner,C,Soup,1.73,1.5,2.59
2025-06-21,Dinner,B,Meat,3.11,8.0,24.88
2025-06-19,Lunch,B,Rice,2.06,2.0,4.12
2025-06-19,Breakfast,A,Rice,1.9,2.0,3.8
2025-07-30,Lunch,B,Meat,2.05,8.0,16.4
2025-07-25,Dinner,C,Rice,3.91,2.0,7.82
2025-07-15,Breakfast,A,Meat,1.3,8.0,10.4
2025-08-08,Breakfast,C,Rice,3.39,2.0,6.78
2025-06-25,Lunch,A,Rice,2.68,2.0,5.36
2025-07-06,Dinner,C,Rice,3.65,2.0,7.3
2025-06-12,Breakfast,D,Vegetables,1.45,3.0,4.35
2025-06-28,Dinner,B,Rice,0.85,2.0,1.7
2025-08-05,Dinner,D,Vegetables,4.94,3.0,14.82
2025-07-31,Breakfast,D,Vegetables,3.51,3.0,10.53
2025-07-07,Breakfast,D,Vegetables,3.68,3.0,11.04
2025-06-15,Lunch,D,Soup,3.97,1.5,5.96
2025-07-26,Dinner,A,Meat,4.6,8.0,36.8
2025-06-18,Dinner,B,Meat,4.35,8.0,34.8
2025-07-19,Breakfast,A,Rice,0.91,2.0,1.82
2025-08-01,Lunch,C,Vegetables,3.86,3.0,11.58
2025-08-08,Lunch,A,Rice,2.42,2.0,4.84
2025-08-02,Dinner,B,Meat,3.39,8.0,27.12
2025-08-04,Lunch,C,Soup,4.52,1.5,6.78
2025-06-11,Breakfast,C,Meat,4.3,8.0,34.4
2025-07-21,Lunch,C,Rice,0.9,2.0,1.8
2025-07-19,Breakfast,D,Vegetables,4.1,3.0,12.3
2025-06-25,Dinner,B,Rice,0.96,2.0,1.92
2025-06-16,Breakfast,D,Soup,2.15,1.5,3.22
2025-07-14,Dinner,A,Meat,1.63,8.0,13.04
2025-06-19,Breakfast,B,Meat,4.88,8.0,39.04
2025-07-13,Dinner,D,Meat,3.97,8.0,31.76
2025-06-30,Breakfast,D,Rice,1.61,2.0,3.22
2025-07-23,Lunch,B,Rice,4.5,2.0,9.0
2025-07-29,Dinner,C,Rice,2.43,2.0,4.86
2025-07-06,Lunch,C,Rice,0.97,2.0,1.94
2025-07-21,Lunch,C,Vegetables,2.66,3.0,7.98
2025-06-26,Lunch,A,Soup,2.53,1.5,3.79
2025-06-11,Dinner,C,Rice,0.88,2.0,1.76
2025-06-29,Breakfast,B,Rice,4.71,2.0,9.42
2025-06-22,Breakfast,C,Soup,2.66,1.5,3.99
2025-08-01,Breakfast,A,Rice,2.58,2.0,5.16
2025-07-09,Lunch,C,Soup,0.27,1.5,0.41
2025-07-04,Dinner,C,Meat,0.4,8.0,3.2
2025-07-02,Lunch,B,Soup,1.04,1.5,1.56
2025-06-18,Dinner,B,Rice,3.78,2.0,7.56
2025-06-24,Dinner,C,Soup,1.51,1.5,2.27
2025-06-18,Lunch,B,Meat,0.85,8.0,6.8
2025-07-01,Breakfast,B,Soup,2.34,1.5,3.51
2025-07-09,Breakfast,C,Meat,4.18,8.0,33.44
2025-07-02,Lunch,C,Soup,4.87,1.5,7.3
2025-06-20,Dinner,B,Vegetables,2.99,3.0,8.97
2025-07-10,Breakfast,B,Rice,3.4,2.0,6.8
2025-08-09,Dinner,B,Soup,1.52,1.5,2.28
2025-07-13,Breakfast,D,Meat,1.94,8.0,15.52
2025-07-07,Breakfast,C,Rice,1.16,2.0,2.32
2025-07-24,Lunch,D,Vegetables,4.17,3.0,12.51
2025-07-13,Lunch,A,Soup,2.77,1.5,4.16
2025-08-02,Lunch,D,Meat,3.57,8.0,28.56
2025-07-07,Breakfast,A,Vegetables,3.03,3.0,9.09
2025-07-16,Lunch,A,Soup,2.53,1.5,3.79
2025-07-07,Breakfast,B,Rice,0.34,2.0,0.68
2025-08-06,Lunch,C,Soup,3.28,1.5,4.92
2025-06-12,Lunch,D,Soup,1.68,1.5,2.52
2025-07-05,Lunch,B,Rice,2.29,2.0,4.58
2025-06-27,Dinner,D,Vegetables,4.27,3.0,12.81
2025-07-19,Lunch,D,Rice,4.97,2.0,9.94
2025-07-27,Breakfast,D,Rice,3.5,2.0,7.0
2025-08-03,Lunch,B,Rice,1.97,2.0,3.94
2025-07-24,Dinner,C,Meat,0.42,8.0,3.36
2025-06-13,Dinner,B,Meat,4.0,8.0,32.0
2025-07-04,Dinner,B,Rice,1.58,2.0,3.16
2025-06-30,Lunch,B,Meat,4.42,8.0,35.36
2025-06-30,Lunch,A,Rice,4.84,2.0,9.68
2025-06-28,Breakfast,B,Soup,3.97,1.5,5.96
2025-07-12,Dinner,C,Soup,4.04,1.5,6.06
2025-07-06,Breakfast,D,Vegetables,4.96,3.0,14.88
2025-06-21,Lunch,C,Rice,0.43,2.0,0.86
2025-08-10,Breakfast,D,Vegetables,3.38,3.0,10.14
2025-07-22,Lunch,D,Rice,4.77,2.0,9.54
2025-07-21,Dinner,B,Vegetables,0.41,3.0,1.23
2025-07-09,Dinner,C,Rice,3.37,2.0,6.74
2025-06-29,Lunch,D,Vegetables,2.25,3.0,6.75
2025-06-28,Breakfast,D,Rice,2.8,2.0,5.6
2025-08-09,Lunch,A,Soup,1.98,1.5,2.97
2025-07-16,Breakfast,A,Soup,3.21,1.5,4.81
2025-08-02,Breakfast,D,Vegetables,0.83,3.0,2.49
2025-08-01,Dinner,D,Vegetables,2.61,3.0,7.83
2025-08-06,Breakfast,C,Soup,4.27,1.5,6.4
2025-06-24,Lunch,D,Rice,0.77,2.0,1.54
2025-06-14,Lunch,D,Rice,1.44,2.0,2.88
2025-06-11,Dinner,B,Vegetables,3.08,3.0,9.24
2025-08-08,Breakfast,C,Meat,4.76,8.0,38.08
2025-06-25,Dinner,C,Meat,4.08,8.0,32.64
2025-06-12,Dinner,C,Vegetables,3.35,3.0,10.05
2025-08-10,Breakfast,B,Meat,2.15,8.0,17.2
2025-07-06,Breakfast,B,Meat,0.44,8.0,3.52
2025-08-02,Lunch,C,Meat,1.37,8.0,10.96
2025-07-19,Breakfast,A,Soup,3.53,1.5,5.29
2025-07-05,Breakfast,A,Soup,1.55,1.5,2.33
2025-07-08,Lunch,D,Rice,1.29,2.0,2.58
2025-06-15,Lunch,C,Rice,4.84,2.0,9.68
2025-06-21,Lunch,D,Vegetables,1.62,3.0,4.86
2025-07-16,Breakfast,A,Rice,0.78,2.0,1.56
2025-06-21,Lunch,A,Soup,3.21,1.5,4.81
2025-07-31,Lunch,A,Meat,0.76,8.0,6.08
2025-07-19,Dinner,A,Rice,3.29,2.0,6.58
2025-07-09,Dinner,D,Rice,0.13,2.0,0.26
2025-07-12,Lunch,D,Soup,2.47,1.5,3.71
2025-08-05,Lunch,A,Rice,4.17,2.0,8.34
2025-07-24,Breakfast,D,Rice,4.2,2.0,8.4
2025-07-13,Breakfast,B,Rice,1.08,2.0,2.16
2025-07-06,Lunch,A,Meat,4.54,8.0,36.32
2025-07-10,Lunch,C,Rice,3.82,2.0,7.64
2025-07-27,Breakfast,C,Meat,3.28,8.0,26.24
2025-08-01,Breakfast,C,Rice,2.98,2.0,5.96
2025-07-15,Dinner,D,Rice,1.0,2.0,2.0
2025-07-05,Dinner,D,Meat,4.1,8.0,32.8
2025-07-13,Breakfast,B,Vegetables,4.83,3.0,14.49
2025-06-30,Dinner,C,Meat,0.68,8.0,5.44
2025-06-26,Lunch,D,Vegetables,0.49,3.0,1.47
2025-06-15,Dinner,C,Vegetables,0.22,3.0,0.66
2025-06-26,Breakfast,D,Rice,0.71,2.0,1.42
2025-08-10,Dinner,C,Rice,4.88,2.0,9.76
2025-07-05,Breakfast,B,Rice,3.11,2.0,6.22
2025-08-02,Breakfast,D,Meat,1.56,8.0,12.48
2025-07-06,Breakfast,C,Meat,3.87,8.0,30.96
2025-07-03,Breakfast,C,Meat,2.98,8.0,23.84
2025-07-25,Dinner,D,Rice,3.86,2.0,7.72
2025-07-03,Breakfast,B,Vegetables,3.51,3.0,10.53
2025-07-05,Breakfast,D,Soup,1.17,1.5,1.75
2025-07-12,Breakfast,B,Rice,1.42,2.0,2.84
2025-07-31,Breakfast,D,Rice,1.47,2.0,2.94
2025-06-29,Lunch,B,Rice,2.54,2.0,5.08
2025-06-13,Dinner,D,Soup,3.14,1.5,4.71
2025-08-09,Dinner,C,Meat,3.39,8.0,27.12
2025-06-28,Dinner,A,Vegetables,0.37,3.0,1.11
2025-06-25,Dinner,D,Meat,1.54,8.0,12.32
2025-08-07,Dinner,C,Rice,2.3,2.0,4.6
2025-06-16,Lunch,C,Rice,1.92,2.0,3.84
2025-06-12,Lunch,C,Soup,1.79,1.5,2.69
2025-06-19,Breakfast,C,Soup,4.16,1.5,6.24
2025-08-01,Dinner,A,Vegetables,1.6,3.0,4.8
2025-07-27,Lunch,A,Rice,2.99,2.0,5.98
2025-08-06,Dinner,D,Meat,0.74,8.0,5.92
2025-06-19,Breakfast,D,Rice,1.41,2.0,2.82
2025-07-09,Lunch,B,Meat,3.63,8.0,29.04
2025-07-31,Dinner,B,Vegetables,0.24,3.0,0.72
2025-07-20,Lunch,D,Soup,4.78,1.5,7.17
2025-06-23,Lunch,A,Soup,0.9,1.5,1.35
2025-07-24,Dinner,D,Meat,4.53,8.0,36.24
2025-07-08,Breakfast,A,Rice,2.83,2.0,5.66
2025-07-18,Dinner,D,Meat,1.33,8.0,10.64
2025-06-29,Breakfast,C,Rice,3.07,2.0,6.14
2025-08-09,Breakfast,C,Vegetables,4.61,3.0,13.83
2025-07-29,Lunch,B,Vegetables,1.39,3.0,4.17
2025-07-13,Breakfast,D,Rice,1.29,2.0,2.58
2025-06-11,Dinner,B,Rice,0.69,2.0,1.38
2025-08-01,Lunch,A,Rice,0.9,2.0,1.8
2025-07-25,Lunch,D,Soup,2.77,1.5,4.16
2025-08-01,Dinner,D,Rice,2.05,2.0,4.1
2025-07-01,Lunch,A,Meat,4.16,8.0,33.28
2025-07-13,Dinner,A,Soup,3.6,1.5,5.4
2025-07-04,Lunch,A,Vegetables,3.97,3.0,11.91
2025-07-27,Lunch,D,Soup,1.18,1.5,1.77
2025-07-20,Lunch,B,Rice,3.01,2.0,6.02
2025-06-25,Breakfast,A,Soup,3.02,1.5,4.53
2025-06-26,Breakfast,C,Rice,1.85,2.0,3.7
2025-06-19,Lunch,D,Rice,1.91,2.0,3.82
2025-07-12,Lunch,D,Rice,0.41,2.0,0.82
2025-07-15,Lunch,A,Meat,1.11,8.0,8.88
2025-06-28,Breakfast,C,Meat,2.81,8.0,22.48
2025-06-23,Dinner,C,Rice,2.36,2.0,4.72
2025-06-13,Lunch,A,Vegetables,1.96,3.0,5.88
2025-06-19,Dinner,A,Meat,0.36,8.0,2.88
2025-07-14,Dinner,C,Meat,1.57,8.0,12.56
2025-08-09,Dinner,B,Vegetables,3.16,3.0,9.48
2025-06-12,Dinner,C,Meat,1.99,8.0,15.92
2025-07-24,Lunch,A,Vegetables,3.42,3.0,10.26
2025-06-26,Dinner,A,Meat,3.05,8.0,24.4
2025-07-14,Dinner,D,Vegetables,3.42,3.0,10.26
2025-06-11,Breakfast,C,Soup,3.5,1.5,5.25
2025-07-31,Dinner,D,Rice,4.6,2.0,9.2
2025-06-16,Dinner,D,Rice,0.72,2.0,1.44
2025-07-03,Breakfast,C,Vegetables,1.29,3.0,3.87
2025-07-05,Dinner,B,Soup,2.34,1.5,3.51
2025-07-11,Breakfast,A,Rice,0.26,2.0,0.52
2025-08-06,Dinner,D,Soup,0.65,1.5,0.98
2025-08-10,Breakfast,D,Meat,0.81,8.0,6.48
2025-08-05,Breakfast,B,Meat,2.78,8.0,22.24
2025-07-13,Dinner,A,Rice,3.2,2.0,6.4
2025-07-31,Lunch,C,Soup,3.73,1.5,5.59
2025-08-02,Lunch,A,Meat,4.05,8.0,32.4
2025-07-16,Breakfast,B,Soup,2.82,1.5,4.23
2025-06-28,Dinner,A,Soup,0.71,1.5,1.06
2025-07-26,Dinner,D,Soup,1.93,1.5,2.9
2025-06-29,Lunch,D,Soup,2.47,1.5,3.71
2025-06-21,Lunch,A,Rice,2.3,2.0,4.6
2025-07-29,Breakfast,A,Meat,1.87,8.0,14.96
2025-07-18,Breakfast,B,Vegetables,4.76,3.0,14.28
2025-06-17,Dinner,D,Soup,2.79,1.5,4.19
2025-06-21,Dinner,A,Soup,4.33,1.5,6.5
2025-07-09,Breakfast,B,Rice,2.94,2.0,5.88
2025-07-02,Breakfast,B,Soup,0.41,1.5,0.61
2025-08-07,Breakfast,B,Vegetables,3.86,3.0,11.58
2025-07-18,Breakfast,B,Meat,1.91,8.0,15.28
2025-07-18,Breakfast,C,Meat,3.89,8.0,31.12
2025-07-24,Breakfast,B,Vegetables,0.69,3.0,2.07
2025-06-18,Lunch,B,Rice,1.93,2.0,3.86
2025-08-08,Breakfast,A,Meat,0.1,8.0,0.8
2025-07-08,Lunch,A,Rice,3.65,2.0,7.3
2025-07-15,Breakfast,A,Soup,0.88,1.5,1.32
2025-06-22,Lunch,B,Vegetables,3.42,3.0,10.26
2025-07-30,Dinner,B,Rice,2.86,2.0,5.72
2025-08-01,Lunch,D,Soup,0.14,1.5,0.21
2025-07-28,Breakfast,C,Meat,2.78,8.0,22.24
2025-07-06,Lunch,C,Soup,3.67,1.5,5.5
2025-08-04,Lunch,B,Soup,1.76,1.5,2.64
2025-06-30,Dinner,D,Meat,1.76,8.0,14.08
2025-07-17,Dinner,D,Meat,2.13,8.0,17.04
2025-07-25,Lunch,D,Meat,3.93,8.0,31.44
2025-07-02,Breakfast,A,Rice,0.84,2.0,1.68
2025-07-03,Dinner,B,Rice,4.57,2.0,9.14
2025-08-04,Lunch,A,Meat,0.92,8.0,7.36
2025-07-01,Dinner,B,Rice,2.96,2.0,5.92
2025-07-15,Dinner,D,Soup,2.15,1.5,3.22
2025-06-14,Breakfast,C,Meat,3.42,8.0,27.36
2025-08-06,Lunch,D,Meat,0.65,8.0,5.2
2025-06-23,Breakfast,B,Rice,4.74,2.0,9.48
2025-07-11,Lunch,D,Vegetables,1.44,3.0,4.32
2025-06-25,Lunch,D,Soup,3.7,1.5,5.55
2025-07-06,Breakfast,D,Rice,3.26,2.0,6.52
2025-06-29,Dinner,A,Rice,1.1,2.0,2.2
2025-06-21,Breakfast,B,Soup,1.07,1.5,1.6
2025-06-22,Lunch,D,Soup,1.81,1.5,2.71
2025-07-04,Dinner,B,Meat,3.64,8.0,29.12
2025-07-04,Breakfast,D,Soup,1.36,1.5,2.04
2025-06-21,Dinner,A,Rice,0.38,2.0,0.76
2025-06-24,Breakfast,C,Meat,1.44,8.0,11.52
2025-08-05,Dinner,D,Meat,1.23,8.0,9.84
2025-07-15,Dinner,A,Rice,2.98,2.0,5.96
2025-07-02,Breakfast,B,Rice,4.61,2.0,9.22
2025-07-21,Breakfast,C,Soup,3.68,1.5,5.52
2025-07-04,Dinner,D,Vegetables,4.49,3.0,13.47
2025-08-07,Breakfast,A,Soup,1.64,1.5,2.46
2025-06-13,Lunch,B,Rice,3.62,2.0,7.24
2025-06-26,Lunch,B,Rice,2.54,2.0,5.08
2025-08-06,Breakfast,C,Vegetables,0.32,3.0,0.96
2025-07-22,Breakfast,B,Vegetables,4.33,3.0,12.99
2025-07-03,Lunch,C,Meat,2.44,8.0,19.52
2025-07-18,Dinner,A,Vegetables,2.26,3.0,6.78
2025-06-28,Breakfast,D,Vegetables,0.52,3.0,1.56
2025-06-13,Lunch,B,Soup,0.28,1.5,0.42
2025-06-24,Dinner,A,Rice,0.78,2.0,1.56
2025-08-05,Lunch,C,Soup,3.55,1.5,5.32
2025-08-04,Dinner,A,Soup,0.74,1.5,1.11
2025-08-09,Lunch,D,Soup,1.56,1.5,2.34
2025-06-24,Breakfast,C,Soup,0.82,1.5,1.23
2025-06-18,Dinner,A,Meat,0.7,8.0,5.6
2025-06-16,Lunch,D,Rice,0.59,2.0,1.18
2025-06-11,Dinner,D,Vegetables,2.36,3.0,7.08
2025-07-01,Lunch,D,Soup,4.84,1.5,7.26
2025-06-29,Breakfast,D,Rice,0.24,2.0,0.48
2025-06-27,Breakfast,B,Meat,0.27,8.0,2.16
2025-07-06,Lunch,A,Soup,3.45,1.5,5.18
2025-07-04,Lunch,B,Vegetables,4.3,3.0,12.9
2025-06-11,Breakfast,B,Rice,2.51,2.0,5.02
2025-07-14,Breakfast,C,Soup,3.79,1.5,5.69
2025-07-29,Breakfast,B,Soup,0.23,1.5,0.35
2025-08-01,Dinner,C,Soup,4.14,1.5,6.21
2025-07-03,Lunch,B,Meat,4.65,8.0,37.2
2025-06-28,Lunch,B,Meat,0.46,8.0,3.68
2025-06-25,Breakfast,C,Meat,3.11,8.0,24.88
2025-07-16,Dinner,A,Soup,0.65,1.5,0.98
2025-07-30,Breakfast,A,Rice,4.02,2.0,8.04
2025-07-30,Breakfast,C,Meat,0.72,8.0,5.76
2025-07-26,Dinner,B,Meat,4.6,8.0,36.8
2025-07-04,Dinner,D,Rice,2.09,2.0,4.18
2025-06-22,Dinner,D,Vegetables,3.27,3.0,9.81
2025-06-12,Breakfast,A,Vegetables,3.61,3.0,10.83
2025-06-28,Dinner,B,Meat,0.91,8.0,7.28
2025-07-22,Breakfast,D,Vegetables,4.58,3.0,13.74
2025-07-18,Dinner,D,Soup,4.53,1.5,6.79
2025-06-28,Lunch,A,Meat,3.62,8.0,28.96
2025-07-04,Breakfast,C,Soup,1.04,1.5,1.56
2025-07-05,Breakfast,D,Vegetables,3.35,3.0,10.05
2025-08-02,Lunch,B,Vegetables,3.63,3.0,10.89
2025-07-20,Dinner,A,Vegetables,0.43,3.0,1.29
2025-07-01,Breakfast,C,Soup,3.1,1.5,4.65
2025-06-19,Breakfast,D,Soup,1.61,1.5,2.42
2025-08-03,Breakfast,D,Soup,4.73,1.5,7.1
2025-07-30,Lunch,A,Rice,1.36,2.0,2.72
2025-06-11,Lunch,A,Soup,4.85,1.5,7.27
2025-06-25,Breakfast,D,Rice,3.36,2.0,6.72
2025-06-11,Dinner,A,Soup,3.52,1.5,5.28
2025-08-07,Lunch,C,Soup,4.27,1.5,6.4
2025-06-21,Dinner,D,Rice,4.07,2.0,8.14
2025-08-01,Breakfast,B,Soup,4.37,1.5,6.55
2025-06-30,Breakfast,C,Rice,3.84,2.0,7.68
2025-07-19,Lunch,A,Meat,0.75,8.0,6.0
2025-07-20,Lunch,A,Vegetables,0.65,3.0,1.95
2025-06-22,Breakfast,C,Meat,2.25,8.0,18.0
2025-07-16,Lunch,C,Meat,0.25,8.0,2.0
2025-08-09,Lunch,D,Vegetables,3.77,3.0,11.31
2025-06-16,Breakfast,B,Meat,4.74,8.0,37.92
2025-06-27,Lunch,A,Rice,2.91,2.0,5.82
2025-07-10,Lunch,A,Meat,2.87,8.0,22.96
2025-08-02,Dinner,C,Meat,4.39,8.0,35.12
2025-06-14,Breakfast,C,Vegetables,0.87,3.0,2.61
2025-07-16,Breakfast,B,Vegetables,5.0,3.0,15.0
2025-06-24,Breakfast,A,Meat,3.24,8.0,25.92
2025-08-08,Lunch,B,Soup,4.17,1.5,6.25
2025-07-09,Breakfast,A,Vegetables,1.38,3.0,4.14
2025-06-22,Dinner,C,Meat,3.38,8.0,27.04
2025-07-17,Lunch,D,Vegetables,4.82,3.0,14.46
2025-07-18,Dinner,C,Rice,3.28,2.0,6.56
2025-07-24,Breakfast,A,Meat,2.73,8.0,21.84
2025-06-13,Lunch,D,Soup,3.21,1.5,4.81
2025-08-10,Lunch,C,Vegetables,0.6,3.0,1.8
2025-07-22,Dinner,B,Vegetables,1.59,3.0,4.77
2025-07-01,Lunch,B,Rice,1.57,2.0,3.14
2025-08-10,Lunch,B,Soup,3.79,1.5,5.69
2025-06-14,Dinner,D,Vegetables,3.18,3.0,9.54
2025-07-04,Dinner,A,Soup,4.77,1.5,7.15
2025-07-01,Dinner,A,Rice,3.94,2.0,7.88
2025-06-25,Lunch,C,Soup,1.79,1.5,2.69
2025-06-23,Lunch,D,Vegetables,3.77,3.0,11.31
2025-06-14,Dinner,B,Rice,1.5,2.0,3.0
2025-06-17,Breakfast,D,Meat,0.23,8.0,1.84
